values,Centroid_Longitude,Centroid_Latitude,km,mpa_id,oceanmpa.trend_mean.8.5N
4.452000141,-129.1303144,53.89030373,10.97411664,5699,0.032632153
2.038999557,-129.0943309,53.73988359,4.047718976,5732,0.032632153
1.579999924,-129.081045,50.86238933,3.098385928,1373,0.035009291
2.19299984,-129.0788493,47.9583245,2.768616288,3877,0.038691841
4.335000038,-129.0244742,53.77271101,2.390856525,5740,0.032632153
1.612999916,-128.9206256,50.81913794,4.04433757,1385,0.035051342
2.201000214,-128.8649514,53.83818572,4.145659662,5741,0.032631975
1.012999952,-128.8544619,69.62289572,9.532616167,1126,0.05479683
2.670999527,-128.8496659,53.46096998,1.702898943,5705,0.032631975
2.843000412,-128.8482367,53.72817138,2.823204674,5694,0.032631975
2.717000008,-128.788417,53.69772855,8.090522018,5742,0.032631975
1.024000168,-128.7861999,53.80691635,1.73393145,5677,0.032631975
1.684000015,-128.7730425,50.79033709,1.317524237,1375,0.035051342
1.56799984,-128.7095393,53.8013291,8.191571266,5679,0.032631975
1.744000435,-128.6868964,50.81457971,2.960470563,3795,0.035051342
2.038000107,-128.6307068,46.02352448,2.064237872,8669,0.039070848
2.038000107,-128.6307068,46.02352449,2.064236785,5492,0.039070848
3.511000156,-128.5596024,53.44990598,1.512261209,5730,0.032631975
3.818999767,-128.5030322,53.83425036,5.191043676,5678,0.032631975
4.084999561,-128.4830698,52.92041204,5.761523014,2094,0.033344634
3.322999954,-128.3997146,53.53104334,8.249218178,5700,0.032631975
1.730999947,-128.3996196,52.82631457,4.193548481,5710,0.033344634
1.730999947,-128.3936754,52.77426382,2.30638116,5712,0.033344634
1.376000404,-128.3538758,52.31125997,2.610163096,2098,0.033344634
3.322999954,-128.350431,53.52182383,7.245168666,5698,0.032631975
0.755001068,-128.3155199,-24.36362328,2.727144072,1013,0.031533394
1.539999962,-128.3020159,52.52423874,2.059812983,2096,0.033344634
2.654000282,-128.2966006,50.69204995,1.843030455,426,0.035051342
1.446000099,-128.2361554,50.58438271,5.14081775,2099,0.035051342
1.977999687,-128.177979,51.81543205,3.367977007,5680,0.03414708
3.389000416,-128.0087287,52.84593912,6.428571122,1400,0.033344634
1.12100029,-127.9080673,42.60851577,3.267756518,8668,0.039909374
1.12100029,-127.9080673,42.60851577,3.267756518,5484,0.039909374
0.965000153,-127.8530508,52.06022281,7.356732052,2135,0.033307903
2.623000145,-127.8170952,50.49226668,4.18083992,2633,0.034976732
1.718999863,-127.7356288,51.47009868,2.299579705,2097,0.034097571
2.846000671,-127.7355061,51.03052807,2.267574225,1380,0.034097571
1.579999924,-127.7169213,50.26657361,5.999466018,2092,0.034976732
1.9810009,-127.6367689,50.05930267,2.133996913,1377,0.034976732
4.443999767,-127.6185666,53.09653906,41.85201866,2644,0.032601204
1.93100071,-127.5652517,50.20904212,4.252819003,2626,0.034976732
2.863999367,-127.5617328,50.83852533,4.29277104,2629,0.034976732
3.190999985,-127.5390004,50.55219061,1.185917768,2632,0.034976732
1.543999672,-127.5093837,50.10738405,3.022185501,2639,0.034976732
3.217999458,-127.5052125,51.05159268,2.777528506,5702,0.034097571
3.342999458,-127.3776346,52.10567139,5.914483627,5715,0.033307903
2.335999489,-127.3561122,51.88274633,1.557038187,5711,0.034097571
2.376999855,-127.345956,51.71352663,2.08309006,5713,0.034097571
1.880999565,-127.2523891,49.96604697,2.937894586,2101,0.036532786
1.366000175,-127.1977319,50.05047919,1.238842283,2640,0.034976732
2.419000626,-127.1607648,50.18904713,7.564313797,2636,0.034976732
2.932999611,-127.1172996,51.39201656,1.966813937,5685,0.034097571
2.419000626,-127.1130698,50.14380966,2.258416484,1386,0.034976732
2.675000191,-127.0830962,52.88370357,28.90194457,5714,0.033307903
1.717000008,-127.0600905,49.83535893,4.60087895,2627,0.036532786
1.732999802,-126.9872306,49.81680913,3.481321946,2641,0.035707355
2.885000229,-126.7972864,50.59706175,3.131158214,2136,0.034812868
3.019000053,-126.7762907,52.38306683,18.03548488,5739,0.033229925
2.699000359,-126.6934945,50.67657872,3.681855548,2093,0.034812868
3.18999958,-126.6671771,51.20270319,9.10497711,5717,0.033987265
1.550000191,-126.6279503,49.61089998,1.581555552,2642,0.035707355
2.776000023,-126.5972432,50.49029066,4.060873872,1384,0.034812868
1.394000053,-126.5434863,49.62415704,0.160651676,2625,0.035707355
2.390000343,-126.5308898,49.41253676,4.246780708,2601,0.035707355
1.467000008,-126.5238777,51.03795881,8.9416774,5719,0.033987265
1.953999519,-126.4954029,50.75115358,5.204091946,1090,0.034812868
0.211999893,-126.4146949,44.11793317,3.264240277,8686,0.038896158
2.323999405,-126.3344036,49.38780598,3.266003033,2070,0.035707355
1.170000076,-126.2830793,49.48009042,2.498230512,2602,0.035707355
2.253000259,-126.2763265,49.37257365,1.142954572,5690,0.035707355
1.888999939,-126.1499078,49.2611484,3.843944383,2600,0.035707355
2.327999115,-126.0941919,49.4121627,4.696072661,2635,0.035707355
1.708999634,-126.0732743,49.26364763,3.867772173,1084,0.035707355
2.194000244,-126.0311658,49.17454903,3.832788535,2603,0.035707355
1.677000046,-126,49.2835515,3.153529617,6896,0.035396807
2.331999779,-125.9507912,49.22037403,1.447240875,2628,0.035396807
2.18599987,-125.8717038,49.12338015,0.299713788,3798,0.035396807
1.324000359,-125.7878494,49.14561344,2.30950597,2599,0.035396807
4.227000237,-125.7219583,49.64261354,7.252196579,2079,0.035396807
3.748999596,-125.6117725,51.09089796,14.77015182,5684,0.033835951
0.666000366,-125.4849211,47.64819858,3.259637853,8631,0.038098186
0.666000366,-125.4849211,47.64819858,3.259637853,5449,0.038098186
3.020000458,-125.4785885,50.33240452,4.753254767,2634,0.034596656
3.102999687,-125.4262325,50.71820462,2.513025362,5718,0.034596656
3.794000626,-125.3568025,50.59146276,5.684928798,5716,0.034596656
3.534000397,-125.3198402,50.35035299,4.776830793,1091,0.034596656
4.05300045,-125.271732,50.25017614,4.825625666,5743,0.034596656
0.453000069,-125.2559502,46.7415058,4.585089339,8633,0.038456038
0.453000069,-125.2559502,46.7415058,4.585089339,5451,0.038456038
1.041999817,-125.2541666,48.01666832,3.937043919,8576,0.036232166
-0.052000046,-125.2374167,44.71556822,2.434967481,8645,0.037674654
-0.052000046,-125.2374167,44.71556822,2.434967481,5489,0.037674654
3.271999359,-125.2357732,50.2635939,3.679906078,1393,0.034596656
1.162000656,-125.2208328,48.14999962,2.931020718,8613,0.036232166
0.43599987,-125.2169319,43.47646768,2.133009545,5460,0.037620991
0.43599987,-125.2169319,43.47646768,2.133009545,8639,0.037620991
1.272999763,-125.189859,50.10086459,2.989129519,1088,0.034596656
2.473000526,-125.1698201,50.50944034,4.782652734,5683,0.034596656
1.621999741,-125.1600416,40.33239101,5.416442618,8659,0.038239989
1.621999741,-125.1600416,40.33239101,5.416442618,5473,0.038239989
0.608999252,-125.1550875,48.95154832,2.322468453,1374,0.036232166
2.623000145,-125.1528463,50.23115608,3.219933999,2643,0.034596656
1.357000351,-125.1264981,48.21687713,0.957081651,8575,0.036232166
0.031000137,-125.0995149,45.74221865,4.256255965,5446,0.038473979
0.031000137,-125.0995149,45.74221865,4.256255965,8636,0.038473979
1.138999939,-125.0965643,49.84680005,3.739518767,2071,0.035396807
0.626999855,-125.0923231,47.23939029,4.245009096,5450,0.038098186
0.626999855,-125.0923231,47.23939029,4.245009096,8632,0.038098186
1.625,-125.089668,42.50539186,4.964857897,8644,0.037763078
1.625,-125.089668,42.50539186,4.964857897,5486,0.037763078
1.457000732,-125.0704421,48.25196334,4.901023864,8635,0.036232166
1.457000732,-125.0704421,48.25196334,4.901023864,5477,0.036232166
1.553999901,-125.0331007,50.26079066,3.486214901,3322,0.034596656
0.961999893,-125.0040125,49.95040138,2.834541024,427,0.035396807
1.484999657,-124.9933252,50.03157378,2.739154415,2078,0.034355853
1.484999657,-124.9827022,50.06693216,3.304923746,1392,0.034355853
1.305999756,-124.9715687,50.18393314,2.871456452,3794,0.034355853
0.762000084,-124.9515,46.90299222,3.156239817,5466,0.037337475
0.762000084,-124.9515,46.90299222,3.156239817,8634,0.037337475
1.194999695,-124.8828152,47.82208089,3.432477815,8691,0.036350217
0.862000465,-124.8699999,46.89666748,2.439722845,8578,0.037337475
1.396000862,-124.8530708,49.61959986,1.689867957,1394,0.035057642
1.687999725,-124.842957,50.20228686,2.377489376,2137,0.034355853
1.848000526,-124.8402253,42.99793975,5.234966132,8637,0.037259731
1.848000526,-124.8402253,42.99793975,5.234966132,5447,0.037259731
4.471999645,-124.839962,50.93018345,3.977510306,3320,0.034355853
2.298999786,-124.8222315,48.65266246,3.808961491,89,0.035741534
2.090000153,-124.8206753,40.58876499,4.714380104,5463,0.037240185
2.090000153,-124.8206753,40.58876499,4.714380104,8655,0.037240185
0.427000046,-124.8130291,50.00673259,4.172883387,1085,0.034355853
0.904000282,-124.8083324,46.94166756,2.243160151,8577,0.037337475
0.760000229,-124.8053209,44.15723253,3.746566513,8640,0.03703833
0.760000229,-124.8053209,44.15723254,3.746567577,5470,0.03703833
1.482000351,-124.8009262,50.26769573,2.74481151,2104,0.034355853
0.916999817,-124.7730513,50.15937148,4.046257707,2100,0.034355853
1.453000069,-124.7499786,48.1575202,4.756895245,1075,0.035741534
0.352999687,-124.7355707,44.64714591,3.272737027,8638,0.03703833
0.352999687,-124.7355707,44.64714591,3.272737027,9250,0.03703833
0.352999687,-124.7355707,44.64714591,3.272737027,5458,0.03703833
0.982999802,-124.7081296,50.10923898,1.751983754,1390,0.034355853
1.526999474,-124.6955927,47.99718886,4.424030808,1076,0.036350217
1.274000045,-124.6694212,70.18888897,25.67970704,1483,0.054882433
0.792000771,-124.639173,49.52823476,1.809589106,2080,0.035057642
2.019999504,-124.6288589,48.31926675,3.082829539,1544,0.035741534
0.792000771,-124.6003764,49.50045081,4.915078202,2069,0.035057642
0.412000656,-124.5806951,45.91486667,5.364532401,5475,0.037277319
0.412000656,-124.5806951,45.91486667,5.364532401,8642,0.037277319
2.779000282,-124.5147154,42.69045962,2.966351777,9202,0.037259731
2.921000481,-124.4917555,40.47003127,3.112385601,8647,0.037240185
2.921000481,-124.4917555,40.47003127,3.112385601,5452,0.037240185
2.959000587,-124.473199,42.70092336,1.467314434,9201,0.037259731
2.959000587,-124.4388712,42.68843006,2.724984471,1551,0.037259731
0.920000076,-124.4382738,49.35816337,2.369174917,5691,0.035057642
0.782999992,-124.4044279,49.50812179,4.291781255,5693,0.035057642
0.888999939,-124.3975635,44.54400804,1.806957142,8579,0.03703833
1.388000488,-124.3966354,43.31338364,7.070662034,8884,0.037167802
0.888999939,-124.3898636,44.52085307,2.596392829,5476,0.03703833
0.888999939,-124.3898636,44.52085307,2.596392829,8643,0.03703833
0.921999931,-124.38333,49.25007491,8.09994778,6974,0.035057642
1.690999985,-124.3807903,43.15302864,7.02177414,8746,0.037167802
3.164999962,-124.3787155,40.26191058,3.323110719,7713,0.037240185
1.388000488,-124.3785921,43.34101074,3.789969225,8881,0.037167802
3.164999962,-124.376526,40.26069252,3.44601392,4574,0.037240185
2.701000214,-124.3721702,48.56964774,3.118942076,2620,0.035741534
1.203000069,-124.3447838,47.46255896,2.319990462,1074,0.036350217
1.93500042,-124.3248615,42.06109116,3.489802962,1070,0.037259731
1.923000336,-124.3118614,43.29134561,9.443643102,8463,0.037167802
1.93500042,-124.3101397,42.06552135,3.060178249,8877,0.037259731
1.93500042,-124.2989671,42.05107183,1.207524142,8885,0.037259731
2.302999496,-124.2753687,41.5402433,1.365756238,8590,0.037289072
2.302999496,-124.2753687,41.54024331,1.365756109,4525,0.037289072
0.921999931,-124.2620441,49.32265899,4.061214133,2073,0.035057642
0.81000042,-124.216172,49.72860406,2.323945715,5676,0.035057642
0.708000183,-124.1934537,49.49578111,4.301179567,2631,0.035057642
0.699000359,-124.1913415,49.78026693,1.758899047,2074,0.035057642
2.847999573,-124.1892413,48.45582939,1.435200402,2637,0.035741534
0.793999672,-124.1790836,46.2493634,5.08758496,8589,0.037337475
0.793999672,-124.1790835,46.24936338,5.087586368,4524,0.037337475
2.162000656,-124.1778639,40.12083276,2.631914704,4455,0.037240185
2.162000656,-124.1778639,40.12083278,2.631914312,7686,0.037240185
1.274999619,-124.1634928,44.16034497,4.988394462,9236,0.03703833
1.994999886,-124.1605971,40.06557302,4.030869667,8653,0.037240185
1.994999886,-124.1605971,40.06557302,4.030869667,5461,0.037240185
2.475000381,-124.1581617,41.05738103,4.55605891,7612,0.037289072
2.475000381,-124.1581617,41.05738103,4.55605891,4446,0.037289072
1.06400013,-124.1477742,44.25427941,4.534880085,9208,0.03703833
1.06400013,-124.1416837,44.30915489,2.355020618,9209,0.03703833
1.840999603,-124.139078,47.41259774,14.42419921,1543,0.036350217
1.274999619,-124.128846,44.16338459,4.279772052,9235,0.03703833
2.395000458,-124.1249922,40.80557714,7.184108945,2486,0.037240185
1.06400013,-124.1118053,44.28169807,1.526708441,8876,0.03703833
1.06400013,-124.1106867,44.26340327,3.342451941,8883,0.03703833
1.06400013,-124.109224,44.31000883,2.39558879,8887,0.03703833
1.190999985,-124.1004029,47.04887651,2.029244548,4591,0.036350217
1.190999985,-124.1004028,47.04887691,2.029269088,9019,0.036350217
2.055999756,-124.0981217,41.41666222,5.146459206,7576,0.037289072
2.055999756,-124.0981217,41.41666218,5.146463209,4438,0.037289072
0.820000648,-124.0791678,45.01042285,4.555306047,9237,0.037277319
1.359000206,-124.0726639,44.67300628,5.874786773,8875,0.03703833
1.026000023,-124.0706575,44.78891518,4.2994144,8886,0.03703833
1.026000023,-124.0706575,44.78891518,4.2994144,4554,0.03703833
1.019999504,-124.066862,44.7374901,5.622684302,9203,0.03703833
1.208000183,-124.0661008,44.81891417,6.526553315,4688,0.03703833
1.208000183,-124.0661008,44.81891416,6.526554378,8880,0.03703833
1.026000023,-124.0660511,44.7531402,6.324729672,8874,0.03703833
1.320999146,-124.0634746,49.61435117,1.966770321,5697,0.035057642
1.208000183,-124.0603643,44.83049464,5.162970996,8882,0.03703833
1.359000206,-124.0600263,44.62120161,1.512825689,8879,0.03703833
1.907999992,-124.0589246,39.92726216,3.754569876,8667,0.03716208
1.907999992,-124.0589246,39.92726216,3.754569876,5493,0.03716208
1.320999146,-124.0569273,49.61103768,1.901777326,5696,0.035057642
0.848999977,-124.0515263,44.9652474,1.092474839,9238,0.03703833
0.820000648,-124.0468029,45.05822594,1.885547403,9207,0.037277319
0.820000648,-124.0431088,45.01065421,3.449683781,9206,0.037277319
0.845999718,-124.041609,45.76688947,2.754498513,9205,0.037277319
1.968999863,-124.0316551,41.37133097,7.799809272,8724,0.037289072
1.208000183,-124.0198775,44.90437702,3.690722322,8743,0.03703833
0.579000473,-124.0144842,49.86264167,2.38382161,2095,0.035057642
1.320999146,-124.0086779,49.63779155,2.769564902,1082,0.035057642
0.845999718,-124.0053332,45.76667784,3.956976233,9204,0.037277319
1.470999718,-124.0020681,46.83191331,5.658290072,9017,0.037337475
1.470999718,-124.0020679,46.83191292,5.658334885,4596,0.037337475
1.676000595,-123.9869269,45.45637664,2.240555519,1071,0.036439802
0.524000168,-123.9768989,46.19923914,1.749919722,2491,0.036190972
0.973000526,-123.9766604,45.21780585,5.200272094,8873,0.036439802
1.315000534,-123.9702742,45.79024514,0.938944596,9239,0.036439802
0.80700016,-123.9684052,45.88401885,1.270643062,8872,0.036439802
-0.234000206,-123.9668801,46.45213451,0.950106468,8758,0.036190972
-0.234000206,-123.9668371,46.45212926,0.948264431,836,0.036190972
1.676000595,-123.962725,45.48335846,2.804236811,1072,0.036439802
1.924999237,-123.9570044,49.51525061,2.938281975,1087,0.034740929
0.305999756,-123.9515218,46.97823201,2.272829419,4818,0.036190972
0.305999756,-123.9515218,46.97696672,2.136065526,8808,0.036190972
0.723000526,-123.9498305,45.39367547,2.180833874,8878,0.036439802
1.723999977,-123.9464099,45.17094407,5.194240797,8829,0.036439802
0.887999535,-123.9348338,49.19020589,2.64127809,1089,0.034740929
0.887999535,-123.9261107,49.22525424,3.003449592,2619,0.034740929
1.775000572,-123.9137181,46.63160733,3.485467639,9021,0.036190972
1.775000572,-123.913718,46.63160688,3.485464562,4593,0.036190972
1.906000137,-123.8889262,46.65211603,6.340087025,9020,0.036190972
1.906000137,-123.8889261,46.6521157,6.340121923,4592,0.036190972
4.255999565,-123.8752105,38.98735563,3.227755938,8661,0.036509581
4.255999565,-123.8752105,38.98735563,3.227755938,5479,0.036509581
0.824999809,-123.8632958,49.47874643,2.422922118,2102,0.034740929
0.913000107,-123.8603667,49.19392958,1.921960836,2065,0.034740929
4.254999161,-123.8295911,39.34856954,4.886258739,4694,0.036663186
4.254999161,-123.8285829,39.34934134,4.905370532,7730,0.036663186
4.254999161,-123.8261879,39.37749143,4.204928404,7694,0.036663186
0.973000526,-123.8168329,49.18640112,3.047568411,2075,0.034740929
4.163000107,-123.8122141,39.3279137,4.401577828,7579,0.036663186
4.642000198,-123.8051707,39.4801972,2.6937927,5009,0.036663186
4.642000198,-123.8047949,39.48052336,2.713020594,7578,0.036663186
2.538999557,-123.8030972,49.62957852,0.968192917,2076,0.034740929
4.163000107,-123.7919593,39.27254918,2.125339427,7580,0.036663186
4.501999855,-123.7876336,38.96141411,0.489369177,7649,0.036509581
5.028999329,-123.7781013,39.5123812,3.4575222,5369,0.036663186
0.57599926,-123.7714289,50.20487511,8.998568299,1081,0.034118954
4.501999855,-123.7528717,38.96038013,3.362324968,7648,0.036509581
4.464000702,-123.7489551,38.97406831,3.923775349,4594,0.036509581
4.163000107,-123.7372417,39.27103449,5.215909344,1546,0.036663186
4.464000702,-123.7302026,38.93441185,3.263186823,7650,0.036509581
4.256000519,-123.7270053,38.68052387,3.49054664,5480,0.036509581
4.256000519,-123.7270053,38.68052387,3.49054664,8662,0.036509581
2.732999802,-123.7259409,49.09589521,3.48020368,1086,0.034740929
0.305999756,-123.7056129,46.94091313,19.28070565,9018,0.036190972
0.305999756,-123.7056128,46.94091274,19.28071763,4590,0.036190972
2.786999702,-123.7025555,48.16375214,4.330940999,9024,0.035324082
2.732999802,-123.7024066,49.12283151,0.493951448,5744,0.034740929
2.786999702,-123.7006604,48.16003205,3.937401834,4566,0.035324082
2.732999802,-123.6945799,49.13211153,1.275959279,2064,0.034740929
1.208999634,-123.6928818,49.07298886,3.6609699,2081,0.034740929
4.711000443,-123.6859007,38.8485425,3.524895339,7651,0.036509581
4.642999649,-123.6620286,38.85394895,3.969041264,4461,0.036509581
4.642999649,-123.6620286,38.85394894,3.96904192,7702,0.036509581
2.93900013,-123.6337312,47.78382461,37.94192687,149,0.035826441
0.62100029,-123.627975,46.22460043,6.442247097,8766,0.036190972
2.93900013,-123.6193314,47.79390021,36.81842401,8719,0.035826441
2.93900013,-123.6152531,47.79004822,37.25139888,296,0.035826441
1.291999817,-123.5515807,48.94247156,1.905911577,2103,0.035324082
2.482999802,-123.5436244,48.47709837,7.18049592,2067,0.035324082
1.291999817,-123.5326113,48.9578543,0.663405872,3796,0.035324082
2.862999916,-123.5303492,48.29687467,1.01849919,1383,0.035324082
2.482999802,-123.514332,48.5406629,2.015606799,2630,0.035324082
4.741999626,-123.51375,38.73921874,4.202905731,7652,0.036509581
4.741999626,-123.5098769,38.7392097,4.404312124,7710,0.036509581
4.741999626,-123.5098768,38.73920968,4.404315824,4490,0.036509581
